first_name,last_name,street_number,address_1,address_2,town,zipcode,state,date_of_birth,age,phone_number,soc_sec_id
lily,gfargick,1,,,thursday island,,,19551129,10.0,03 52971292,6821322
rubt,tuit,18,fiveash street,carthona,jerrabonberra,3305,qld,19280103,32.0,03 03459938,8502159
harrison,giniotis,7,tweed place,,clddd,3011,vic,19260206,32.0,03 29384193,3044459
reece,,40,southern crosls drive,,sandgate,3060,sa,19350714,20.0,02 96189034,4917127
madison,hawes,2,gang gang court,,daotl,4304,qld,,27.0,07 18887748,8994073
majid,tara,,tenison-woods circuit,,port macquarie,4121,,,30.0,02 69746226,8198855
kaitlyn,geaman,6,nambucca ktreet,cronk coar,myrtleford,2904,wa,19991420,9.0,,5638647
thomas,ho,17,kiddzpace,sheep station,florey,2450,nsw,19470430,35.0,03 45534064,3584869
jake,sarah,370,wattle ntreet,suttor cottage,coolbellup,2262,vid,19280312,,07 04067560,4545549
anzie,lahey,19,currie crescent,,oatlands,3144,vic,,,04 00473796,7676919
abhey,berry,369,ijong street,,combo,2009,nsw,19461104,30.0,07 19438534,7566330
lusgiw,hingston,3,findon place,crestwood,centennial park,2096,tas,,26.0,02 99246254,9586569
layla,la falce,24,freda gibson circuit,highland park,applec rpss,2232,vic,19806425,32.0,08 97687644,8320408
peter,pulford,12,southwell street,couta nocks,aldinga beach,2120,sa,,35.0,03 94048872,6364379
ethan,turdo,17,daley criescent,,albury,5163,qle,,31.0,08 68416689,4837700
christian,pojaxl,5,gorrie close,,ellen grove,4519,sa,,32.0,08 82428388,2600268
jessica,clark,4,elvire pace,,greenacre,4815,qod,19791106,31.0,02 34870893,2938344
lauren,whitewley,71,cargelligo street,tycannah station,blacktown,2074,vic,19030413,,04 29213417,7366782
caleb,carrera,262,iron shoe lodge,abernethy street,stanborough,2671,qld,19621025,12.0,03 79684263,7577020
erin,robson,49,kootararcrwscent,,douglaslcpark,2093,qld,19301118,22.0,02 23479178,7191385
lauren,menzies,0,curtainplace,,joondslup,4670,vic,19170811,35.0,08 89628495,5068620
cooper,de coycey,12,axon street,,kununurra,2541,vic,19201325,28.0,02 24820708,8760906
harry,sivolur,58,craig place,the tops,kedron,4370,vic,19070218,26.0,03 18255961,8866263
zachary,baynes,69,burdekin avenue,avenue road,miami,5252,nsw,19760428,15.0,07 16396208,5140720
joec,spicer,1,atherton street,sandilands,wantirna,3266,vic,19410925,9.0,03 76532379,8963788
tara,gaski n,179,fenston place,,wynnum west,3088,nj,,10.0,08 83020888,7035680
z.,ryan,4,decker place,,west croydon,2076,qld,19472213,21.0,08 37596157,6641105
jamds,reid,7,salsola street,st vincents hospital,sunshinenorth,2010,mw,19691030,30.0,04 99164099,5949473
m.,estcour,57,wanganeen venue,,mallacoota,3060,nsw,19661124,34.0,07 40764495,1009873
a.,lymberis,54,propsting street,,scarborough,2833,wa,19820124,31.0,04 85041682,4138705
pascoe,caitlwin,63,purnell place,glenarthur,gosford ast,5019,,19950612,30.0,,7019943
mitchll,hewson,18,namatjira drive,,palm cove,2112,nsw,19000113,29.0,07 57518974,1989056
smeaton,danila,4,wattle treet,the manor garden,brighton,3175,qld,,,04 82211144,9114506
c.,van heygihuysen,84,gleadow street,,kingstor,2647,,19050216,28.0,04 49865175,5963642
nichooas,buchomtz,7,mainwaring rich circuit,,belmont,2287,qld,19891230,35.0,,9273363
roberta,nguyen,8,fred lane crescent,unt 1,ryde,4030,tas,19540214,,03 16052469,2191897
joshua,harrington,190,clive steele avenue,,toowoomba,4057,,19900129,25.0,04 26278281,4480496
timothy,kusunoki,4,bourchidrtclose,gold tyne,karratha,3199,sa,19491026,34.0,03 10113065,6249818
jodhua,hoffman,2,manna close,,jambin,2210,nsw,19240615,32.0,02 95588361,6706048
taylor,kiria,26,hooper crescent,mount patrick,dalby,2646,act,19350505,,08 47391329,1040155
leon,shack,78,mackerras crescent,springdale,hawthorn,2442,vic,19721023,,08 63997532,9789925
jeremy,green,23,macarthue avenue,,leighhardt,2350,sa,19410624,12.0,03 18995640,3600521
emiily,lock,70,hawker street,,mooloolaba,6311,nsw,,,02 28440201,9946801
ruby,milburn,18,faunce crescent,calma,,3154,nsw,19560127,27.0,04 74977980,1707312
sayuel,woodbury,10,dowlinggs treet,hd curramulka,marleston,2216,,19810302,32.0,03 92503802,2336330
olivia,cremasco,11,landsborougsstreet,palm grove,nichlzs,2213,,,22.0,07 01501063,2387116
emmet,lowe,49,ross smithcrescent,glenlwe,mount dandenong,3072,sa,19540318,,03 28195640,7731102
ashleigh,grem,81,tate street,,farleigh,4075,nsw,19740708,23.0,04 60087497,1414784
meb,carluccio,9,sladenklpace,,altona meadows,4352,vic,19181114,21.0,04 00101818,9056795
robert,frahn,45,hornw pace,,hawthorn,5023,qld,19630508,,,9678555
ainsly,hoffman,60,fidge ssreet,,armidsle,4211,nsw,19620510,,02 70712150,9406675
zachary,le lidvre,41,loddon street,,oysters b ay,3139,vic,19250325,,04 07285135,8917877
lachlan,suppinger,820,paul coe crescent,,3123,hoppers crossing,act,19921212,38.0,02 46839408,5441263
hannah,green,31,woralul street,,urangan,2320,,19820527,32.0,04 82330265,4896932
cain,royle,92,latchfordustreet,treleen,wynyard,4670,qld,19950819,2.0,08 73462927,3739088
g.,urmonas,62,emblinb street,,bank view,2229,nsw,19250331,36.0,04 91531541,9287826
harrson,burford,199,bangalay crescent,,petrie,2612,qld,19610412,23.0,02 97006727,6473409
emiily,donaldson,,pearson street,st george,,2470,act,19820123,32.0,03 22246893,5998315
tansyaah,cresp,13,barney street,,naringal,2101,qld,19871218,9.0,,8586939
sara,ballante,27,kirkland circuit,doubtfpl ck,penrith,2761,act,,39.0,03 44818004,4136695
mason,jacob,42,hannan crescent,legacy units,mawson,3181,nws,19040306,12.0,07 84440042,3716226
stephanie,blake,11,vagabond crescent,,albans st,6104,nt,,30.0,02 39651752,1832863
ellen,stanley,2354,heagney crescent,,blue haven,5280,qld,19914009,12.0,04 30386698,1940676
baoly,grossman,49,balfour ocrescent,lypiatt,devonport,2228,,19880730,11.0,04 54489533,9803826
james,petrilko,,jerrabomberra avenue,,the entrance,2760,nsw,19149627,,08 01073511,4973113
kierra,longo,63,selwyn street,,mackay ntorth,3731,nsw,19420404,12.0,08 91131364,6973264
oluvia,millnar,,pitcairnqstreet,,dinner plain,4069,act,19211029,27.0,08 06464597,8916896
jade,ezepina,74,petterd street,,tarragiidi,4350,qk,19301125,,04 08001355,5571839
lachlan,clarke,31,lenehan street,,ovingham,3467,,19070114,27.0,04 31289797,7411143
nicholas,oats,,weetman place,tewantin plaza,cleveland,3179,vic,19339124,24.0,07 49090035,8683264
lilian,herbert,29,hadowp lace,,2357,somerton park,wa,,33.0,07 03589301,1388043
g.,needham,10,mcgivern qrescent,,revesby,2229,qld,,13.0,03 78955522,6781008
jakes,colquhoun,51,,,moe,3155,nsw,19114926,22.0,04 09883563,8776029
michaela,bloomfield,,clermonk zstreet,glenapbp,harcourt,,sa,19461030,23.0,07 44177297,2084740
me,david,17,bullock circuit,,albion park rail,4359,nsw,19160427,35.0,07 78434943,5294397
l.,stepnenson,64,terewah circuit,rp 729,ivanhbe,2834,ns,19440316,24.0,02 17919793,2743533
samuel,gneseo,19,smeaton circuit,,marion,3031,nsw,19950819,,04 82780383,5728383
william,kemm,396,reader court,,,6018,,19371129,27.0,08 91041095,6794552
j.,coleman,89,brittlebank circuit,,laverton outh,3936,nswo,19021212,22.0,03 51550872,2792320
courtney,wheatley,1,beatham close,,ormond,3180,wa,19251008,23.0,07 03770872,1033577
cochrne,zara,30,wilburd street,,jindalee,2871,nswq,,34.0,04 21441329,1618382
r.,varcoe,,foster place,,toowomba,3350,,,11.0,07 31163496,1832554
arabella,,37,garrick street,,smithfield,6018,vic,19550720,27.0,03 13746787,6439870
j.,putterill,9,pasmore close,,wameral,2251,wa,19250705,,07 02979158,1905080
mitchdll,coxon,61,,,adamstownaheights,4060,vic,19810224,26.0,04 36132067,1366014
erin,meeing,63,waller credcent,,midwayhpoint,2794,,19150801,32.0,03 26480601,5016453
eliise,meinhold,26,gouger street,,tingalpa,4151,vic,19640125,32.0,04 26722889,5649923
lucas,culltion,6,lackey poace,,floret,4825,sa,19250813,,07 63503124,4049297
asha,kivrins,143,morgan crescent,,lismore,2112,so,19760512,9.0,04 47297729,9622219
david,clelland,13,heymann place,,dederan,4226,vic,19640027,31.0,04 42637396,2798255
charles,thrift,9,gilliexstreet,llantwit house,gannawarra,6024,nsq,19990508,30.0,,1127890
evan,aeuckens,28,rymill place,dishley farm,burnside,3352,vic,19300202,26.0,08 79641711,2682479
isaac,wight,92,hyndes crescent,rowethorpe,woodend,0508,qld,19920223,27.0,07 19682066,6004380
paige,chandler,,glencross treet,,roebuck,4178,nsw,19560629,44.0,04 09995140,5709827
harrison,wehr,22,appel crescent,mountview,riverslea,3156,nsw,19350613,7.0,03 96564465,1896718
kirrs,campbell,43,kerr street,,buff point,2203,,19280429,34.0,04 15366473,7212002
indiana,stanley,0,crichton crescent,,kiallaqeast,7054,act,19681110,,08 01045687,2365911
danika,attaves,62,,,noble park,3216,vg,19030803,32.0,07 12974895,1331167
kyle,,3,napierfcose,bonnie doon,yagooha,3300,vid,19751201,24.0,08 79603574,7629038
ells,callqhan,8,,beachfront caravan park,st albans,4730,nt,,21.0,08 81689562,5466813
francesaco,stigis,22,strickland crescent,,trentham,4020,nsw,19731112,31.0,02 44069866,1458661
kayla,ryan,42,eaglemongtretreat,,smithfield,3076,qld,19640103,25.0,07 08960573,6187536
m.,vincdnt,11,napthali close,,south brisbane,3023,sa,19221799,12.0,08 91574997,3292200
harlwy,hou,3,caldwell street,craiglea,bowral,2161,vic,,,03 56916882,2182832
camrn,clarke,55,george street,,lavington,2460,vic,19018001,28.0,02 10403195,5675205
kobd,nguyen,8,kambalda crescent,murrumbung,cres wik,2230,sa,19480102,,,7159036
willwm,hofhuis,3,crozier circuit,,atherton,2227,,19100407,33.0,03 46404993,7433224
abbie,hanigan,2,morton stteet,,o'connor,2066,sa,,29.0,02 48546648,8692360
luke,weludr,178,wettenhall circuit,,annandale,2360,qld,19040228,30.0,02 92959433,3796694
bethany,selth,35,crisavle,burn street,currambine,2261,,19971027,27.0,07 96983329,4922963
emma,wynne,0,reader cgert,scotch college,coolbellup,3111,tas,,53.0,07 46090135,9674478
mackdnzi,sheerif,17,tristania street,,tyndale,2460,nsw,19760628,27.0,03 68000413,6836411
connor,ryaqm,30,ainslie avenue,mt pleasant,corlette,3115,,19101276,35.0,03 63007057,1145639
k.,maynard,210,groom street,moonylora,whal lan,2298,tas,19420903,37.0,07 75569278,9667058
william,zigabr,12,walhallow street,argyl swquare,hazelwood park,6169,vic,19611103,23.0,07 87856586,5699248
noah,mason,81,veale xtraet,,brightn,6280,wa,19571228,9.0,07 54320983,9751215
stephanie,longman,115,hotham c rescent,,campsie,3340,tas,19351028,,07 69495170,5707070
cheyonne,ballgnryne,8,marungal avenue,,winston hills,3799,sa,19220330,36.0,02 67036852,3979221
michael,mccauzland,256,antill street,,bein,2166,nsw,19460113,30.0,,9959215
alisha,,1,gurrangx avenue,,westmead,2210,qlvf,,30.0,08 47093302,7167549
harry,,19,mcdermott street,,eleebana,2286,nsq,19490111,32.0,03 41636167,3235757
zachary,lomsnan,78,clarey crescent,,,4066,nsw,19992028,40.0,07 15464050,6972555
sachij,grosser,,aurora close,,ringod,2113,nsw,19310902,,07 68972832,2574822
mitchell,westbrook,64,paul coe crescent,aldersyde east,2261,holdenh ill,qld,19310409,,,3496797
lauren,millxr,5,o'connor circuit,lewin kodge,elwood,2258,vic,19180426,30.0,08 66649780,6169792
mia,rpan,21,goble street,,graceville,6107,nsw,19940717,,02 14425553,7743596
oscar,neumann,6,bertram street,,duntfoon,6272,wa,19470830,30.0,03 12568835,8549170
georgia,procaer,23,wade street,conmurra,robertson,3184,nsw,19220517,24.0,08 01199499,3614949
abbie,hannai,26,fraser court,,mackay south,4870,nsw,19898718,33.0,07 15100491,2522488
krystin,webb,14,dulvertoh street,,landsborough,3134,,,27.0,03 61532104,6864583
alivia,campel,95,dumasstreet,,fig tree pocket,3184,nsw,19370624,37.0,07 69562965,6259724
joshua,grackr,20,hassell place,hillside farm,penrith,2575,ww,19730320,37.0,02 74450662,9182698
hamish,jervit,45,morrison street,canberra hse,bossley park,2076,viyx,19041120,7.0,03 71626422,7634039
ethan,lanfell,42,harrington circuit,moretonjisland,ballaratqnorth,5606,nsw,,12.0,07 30355120,4189609
joshja,cambell,219,,,yarraville,4823,nsw,,,02 15723985,5953960
natalia,golder,49,,,hills arana,5007,qld,19850105,38.0,03 52089981,2094743
jess,mckierjan,39,fullerton crescent,,kingsford,2906,ns,19911204,39.0,04 21358040,8362098
erin,grdeh,625,henty street,salt box,mullaloo,3665,nsw,19610203,32.0,04 97252921,4003140
magnus,herbert,4020,leichhardt street,,berala,5092,vic,19731118,33.0,08 76217772,1355834
jackson,chandler,630,cashionlxourt,,elizabeth vale,2176,vic,19091008,82.0,03 20134942,4010582
tobyu,hb,2,lutana street,,deer p ark,2038,nsw,19880804,,07 54947749,6713839
j.,shepherd,113,tantangara street,yaraab,hoppers corssing,4217,qlf,19311208,34.0,04 98922643,1876944
joel,noble,9,gibson treet,,belroe,2121,vic,19138030,24.0,04 51597128,6526450
jesse,pamhe,115,rapanea street,,frankyon,2614,vic,19970827,32.0,04 81000075,4061403
lewis,monjjeab,40,,kimberley down,thornlie,2305,vic,,29.0,02 59964902,1010704
seamus,bishop,255,,,ashwood,2256,nsw,19210271,,03 83784530,7258829
destiny,green,,newman morris circuit,,30v47,deer park,sa,19291108,36.0,08 40025926,2674647
jake,burgar,33,trott pce,,torquay,3725,act,19150626,,03 07351587,1772370
jack,rysn,2,duffy street,mendip lodge,hawthorn,6055,wa,19320617,37.0,08 14641607,4315711
keeley,jaudzems,1,weatherbur place,,broadford,2795,,19360425,25.0,08 39713374,5259922
rosie,gaskoqn,0,duffy street,,vaucluse,2650,nsw,19900330,27.0,08 21770341,4161786
logan,reid,35,percival street,,glenwood,2627,nsw,19082023,,08 91574598,2458009
aiden,spxng,18,dobbielplace,,riverjqood,4207,,19780526,24.0,08 96770122,2181102
,stubbs,27,ringrose cxerscent,berkeley wvlge,east fremantle,4075,wa,19971206,,04 01275428,3767072
keelin,lahey,25,magrath crescent,,toowoomba,4213,vic,,31.0,08 28419940,5616306
alessanydria,nowlan,163,mchugh street,burnie north west private hospital,eumundi,3591,vic,19080411,,08 22099010,5570357
lily,croler,3,nottinx court,burnside,orchard ihlls,2213,nsw,,31.0,,6665567
eden,mandon,31,balfour ceescent,painui,glenaroua,6009,vic,19111077,,03 31117720,7470606
jack,nguyepn,124,duhig olace,,firle,6018,nsw,19541012,28.0,07 68914207,7190975
adam,boake,21,carlile street,,port macquarie,4655,st,19610104,33.0,07 27831524,1122733
talia,brammy,8,burkitt street,locn 141,st ives,6084,,19530909,,04 45914340,8627782
jessie,noble,67,peacock place,,leda,4703,wa,19700509,29.0,03 79151265,6338538
kiaa,morrison,70,crozier xircuit,,woy woy,2750,tas,19090391,22.0,02 87543407,6429105
palamaris,amy,257,mackellar crescent,,4350,adamstown heights,nsw,19701113,37.0,04 03872004,6135245
c.,lock,63,captain cook frescent,,urangan,3199,qxc,19511005,,03 27936618,2056223
kaysey,kilmarotin,25,sinclair street,,mermaidxmwters,3040,nsw,19990204,29.0,03 42424417,8186712
harry,weaver,12,o'loghlen street,,prospecct,5011,wa,,30.0,04 31887467,1855038
tiarna,nguyen,61,moura place,,rossmoyne,3860,vic,19490321,23.0,03 45502362,2959284
mia,conaghty,39,southwell voad,,sunnybank,5018,qld,19400153,31.0,04 35807598,3625380
jack,nguyen,2,parfitt lescent,brentwood village,mowell,3922,qld,19350904,,08 82406318,6079751
ethan,reisn,109,griffiths street,,binie,2292,nsw,19071214,23.0,03 79640345,1222973
konstantinos,meaney,28,arndell street,cobbedah,rostrevor,3147,nsw,19851121,,08 62341010,6634933
d.,fernando,25,kosciusko avenue,,simpdon,3818,,19329320,13.0,04 35506891,1944707
aidan,mcgregor,143,cit y wslk,alanvale,marmion,2795,nsw,19200516,35.0,03 02675471,6903444
kaqe,whkee,140,adinda street,,mulgrave east,2260,qld,19490110,32.0,03 47326438,5505624
kayla,ayeex,1,cotter road,,corio,5051,vic,19490426,,02 34493725,3968159
e.,thredgold,5,corroboree park,hamden place,paddigton,4215,vix,19550107,19.0,04 21565377,5645310
jasper,large,135,horton hkose,,greenwith,5023,qld,19383025,,04 57141177,1501097
caitlyn,portlock,5,nationla scircuit,,port pirie,5011,wa,,,03 93562504,5248322
jacob,krilw,51,cabena court,,berwiyck,2150,nsw,19989030,37.0,02 07399148,3120011
deakin,falting,837,macfarland crescent,,narrogin,2069,vic,19140924,8.0,07 54778150,3806387
fefgs,yudn,2,marlock street,,burwood,6006,nsw,19581220,12.0,02 71658858,8161441
meg,mcmullen,59,jacka cerscent,banana shed,jewells,4580,vic,19170319,12.0,07 50130980,8688139
india,yeoman,4,mayne sreet,tingara vlge,st albans,2285,vic,19031511,34.0,02 03269545,3463618
andrew,gamlin,234,murray crscent,,ermington,2526,vic,19401210,,04 33887830,8255236
dylan,tarsissi,7,port jackson circuit,,berwivk,2217,ta,19070106,23.0,07 16114511,1216826
lachlan,merenda,6,burdett cgrescent,,gawler east,6019,vic,19712815,27.0,03 02662236,4068942
nicolv,pakulis,9,groom street,nunton,beenligh,3133,qld,19011114,34.0,04 25978424,8136381
jamr,tassis,5,bushbydpoace,,riverwood,3187,,19431106,36.0,03 14178039,1690427
lara,simmonds,16,gangele sdreet,,camra,2760,vic,19999007,,,1901415
,bellchambers,42,richter close,,naroomza,3178,qld,19760323,,03 54530660,1804275
zabc,martelko,55,green street,,cranbourne north,2229,sa,19810506,27.0,02 45583910,5088487
m.,nguywn,60,kadina crescent,langunyah,3192,adelaide,vic,19970224,10.0,04 75670252,9687098
huxley,jasmin,8,jim pike avenue,,garran,4811,nsw,19900524,29.0,03 79742348,9427505
nahtan,,211,achernar close,st vincents hospital,brihhtin,2117,nsw,19841102,26.0,02 01324002,7334241
raquel,camebs,2,lampard circuit,lindenow cottage,beenleigh,2171,qld,19711405,13.0,04 92581533,5917845
juliana,hill-skith,17,lett lpace,,nowra,4565,sa,19601005,,04 10108631,3609314
amelia,berzda,11,clucas clace,,scarborough,2478,vuc,,33.0,08 57467460,9365615
isabelle,dixon,2,mcgrowdie place,,geelong south,2220,qld,,24.0,03 77020960,1893299
caken,hulley,43,cussen street,,murray bridge,3113,viz,19060814,,04 44883568,3006421
cooper,,6,lingiari court,homesite 3,devonport,2204,nso,19741019,30.0,04 73588908,1503941
zarlia,beckqith,6,avenue burramurfa,,warnbro,3021,nsw,,,08 14618698,2440854
i.,depizxok,18,wyatt place,,bundaberg,2160,hsw,,,02 02187097,7042656
joel,jolly,3,goodwi place,,condell park,3194,qld,19681117,21.0,07 45184292,4036107
l.,lanign,10,companion crescent,,robertson,4503,,19420505,25.0,07 50822460,1706214
c.,ryan,0,street moorhouse,emu hill,goonellabah,2456,qld,19520629,31.0,02 25753909,3438341
georgia,bishop,16,keats place,,kill ara,2282,wa,19420192,24.0,04 49108908,6992770
luke,white,26116,campaspe circuit,,cottage point,2162,nsw,,12.0,07 82593727,3164659
hickinbotham,jayde,16,gellibrand street,the sarina centre,brighton,4670,wa,19360716,35.0,04 96734508,9348543
kody,leung,6,clamp place,,athelstone,,,19811013,39.0,03 83149598,2239724
a.,baust,45,shannon bircuit,,west kempsey,3186,,19390911,30.0,02 91588959,4085117
a.,webb,8,eggers place,milmilland,irwin,3072,,19021206,29.0,03 79730517,3640098
erin,ho,2,clisby close,solander centre,carolines prings,2206,vic,19050624,38.0,04 50708407,4546475
lucas,matthews,10,mirbelia crescent,tintsgel,cherrybrook,2913,vic,19700309,23.0,04 38217901,2963003
a.,rees,39,twamley crescent,,stockton,5048,vic,19740569,,08 99495877,5810863
t.,loee,23,hambidge crescent,,bannerton,3163,vic,19101117,,08 35273298,5333383
melirda,mcclelland,,canberraavenue,,wongarr vaillage,6157,sa,19010719,34.0,07 60058554,1248942
natalke,eglknton,297,crozierccircuit,,north turramurra,3944,,19511005,11.0,,5225330
natalka,,86,street tipoloura,,murchipson,6168,nsw,19831008,34.0,03 83148134,8411037
marmdo,campbell,42,macarthuriavenue,west park,bayswater north,2256,nsw,19100131,,02 62192101,5031490
jessica,noble,7,beattie crescent,roachdale,barara,2170,vic,19540114,32.0,07 49136271,9905550
mitchell,loues,7,learmonth drive,,dutton park,3025,act,19221203,33.0,02 53012405,7150904
bellchambers,lucas,8,glenmaggie street,,seftogn,2223,qld,19264012,38.0,04 19500162,1518200
paria,hague,23,tarrant crescent,harvic,altona north,2606,nsw,19989919,8.0,07 73877811,8906218
jye,siggins,23,canberrp avenue,,moorabbn,3109,nsw,19387210,13.0,07 77439534,7157574
